-0.22486,-0.22619,-0.22752,-0.22882,-0.23011,-0.23135,-0.23254,-0.23368,-0.23475,-0.23576,-0.2367,-0.23758,-0.23838,-0.23911,-0.23979,-0.2404,-0.24095,-0.24146,-0.24193,-0.24236,-0.24277,-0.24316,-0.24355,-0.24394,-0.24434,-0.24477,-0.24524,-0.24576,-0.24633,-0.24696,-0.24767,-0.24847,-0.24935,-0.25034,-0.25142,-0.25262,-0.25393,-0.25536,-0.2569,-0.25857,-0.26035,-0.26226,-0.26427,-0.2664,-0.26864,-0.27098,-0.27342,-0.27595,-0.27856,-0.28125,-0.284,-0.28682,-0.28969,-0.29261,-0.29557,-0.29856,-0.30157,-0.3046,-0.30765,-0.3107,-0.31375,-0.3168,-0.31985,-0.32288,-0.3259,-0.3289,-0.33187,-0.33482,-0.33775,-0.34064,-0.34349,-0.3463,-0.34907,-0.3518,-0.35447,-0.3571,-0.35967,-0.36218,-0.36462,-0.36701,-0.36932,-0.37157,-0.37375,-0.37585,-0.37787,-0.37982,-0.38169,-0.38348,-0.3852,-0.38683,-0.38839,-0.38987,-0.39127,-0.39259,-0.39385,-0.39503,-0.39614,-0.39719,-0.39817,-0.39909,-0.39994,-0.40074,-0.40148,-0.40217,-0.40281,-0.40339,-0.40392,-0.4044,-0.40484,-0.40522,-0.40555,-0.40583,-0.40605,-0.40623,-0.40635,-0.40641,-0.40641,-0.40635,-0.40623,-0.40605,-0.4058,-0.40548,-0.40509,-0.40463,-0.4041,-0.40351,-0.40283,-0.40209,-0.40128,-0.40039,-0.39943,-0.3984,-0.39729,-0.39612,-0.39488,-0.39357,-0.39219,-0.39075,-0.38924,-0.38766,-0.38603,-0.38433,-0.38257,-0.38074,-0.37886,-0.37691,-0.3749,-0.37283,-0.37069,-0.3685,-0.36624,-0.36392,-0.36153,-0.35909,-0.35659,-0.35403,-0.35142,-0.34875,-0.34604,-0.34329,-0.34049,-0.33767,-0.33481,-0.33193,-0.32904,-0.32615,-0.32325,-0.32036,-0.31748,-0.31462,-0.31179,-0.30899,-0.30622,-0.3035,-0.30083,-0.2982,-0.29562,-0.29309,-0.29061,-0.28818,-0.28581,-0.28348,-0.2812,-0.27897,-0.27678,-0.27462,-0.2725,-0.2704,-0.26833,-0.26628,-0.26424,-0.26221,-0.26017,-0.25813,-0.25607,-0.25399,-0.25188,-0.24973,-0.24755,-0.24531,-0.24303,-0.24069,-0.23829,-0.23583,-0.2333,-0.23072,-0.22807,-0.22536,-0.22259,-0.21978,-0.21691,-0.214,-0.21105,-0.20807,-0.20508,-0.20207,-0.19906,-0.19606,-0.19308,-0.19012,-0.1872,-0.18433,-0.18151,-0.17874,-0.17605,-0.17343,-0.17089,-0.16844,-0.16607,-0.16379,-0.16161,-0.15951,-0.15751,-0.1556,-0.15379,-0.15206,-0.15042,-0.14886,-0.14738,-0.14597,-0.14464,-0.14337,-0.14216,-0.141,-0.1399,-0.13885,-0.13783,-0.13686,-0.13591,-0.135,-0.13411,-0.13323,-0.13238,-0.13154,-0.1307,-0.12988,-0.12905,-0.12823,-0.1274,-0.12657,-0.12573,-0.12489,-0.12403,-0.12316,-0.12228,-0.12139,-0.12049,-0.11958,-0.11866,-0.11773,-0.1168,-0.11586,-0.11493,-0.11399,-0.11307,-0.11215,-0.11125,-0.11037,-0.10952,-0.1087,-0.10791,-0.10717,-0.10648,-0.10585,-0.10528,-0.10477,-0.10434,-0.10399,-0.10372,-0.10354,-0.10345,-0.10346,-0.10356,-0.10377,-0.10407,-0.10449,-0.10501,-0.10563,-0.10637,-0.10721,-0.10816,-0.10921,-0.11037,-0.11163,-0.11299,-0.11446,-0.11601,-0.11766,-0.1194,-0.12122,-0.12312,-0.1251,-0.12714,-0.12924,-0.1314,-0.1336,-0.13584,-0.13812,-0.14042,-0.14273,-0.14505,-0.14737,-0.14968,-0.15197,-0.15424,-0.15647,-0.15867,-0.16081,-0.16291,-0.16494,-0.16691,-0.16882,-0.17065,-0.17241,-0.17409,-0.17569,-0.17722,-0.17867,-0.18005,-0.18136,-0.1826,-0.18377,-0.18489,-0.18595,-0.18696,-0.18792,-0.18884,-0.18972,-0.19057,-0.1914,-0.19221,-0.19299,-0.19377,-0.19453,-0.19528,-0.19603,-0.19678,-0.19752,-0.19826,-0.19901,-0.19975,-0.20048,-0.20122,-0.20195,-0.20268,-0.20341,-0.20412,-0.20483,-0.20553,-0.20622,-0.20689,-0.20755,-0.2082,-0.20882,-0.20943,-0.21002,-0.21058,-0.21112,-0.21164,-0.21213,-0.2126,-0.21304,-0.21345,-0.21384,-0.2142,-0.21453,-0.21484,-0.21512,-0.21537,-0.21559,-0.2158,-0.21597,-0.21612,-0.21625,-0.21636,-0.21645,-0.21652,-0.21657,-0.21661,-0.21663,-0.21664,-0.21664,-0.21662,-0.2166,-0.21657,-0.21653,-0.21649,-0.21644,-0.21639,-0.21634,-0.21629,-0.21624,-0.21619,-0.21615,-0.2161,-0.21606,-0.21601,-0.21597,-0.21593,-0.21588,-0.21583,-0.21578,-0.21571,-0.21563,-0.21554,-0.21542,-0.21529,-0.21512,-0.21492,-0.21468,-0.2144,-0.21407,-0.21368,-0.21324,-0.21274,-0.21217,-0.21152,-0.21081,-0.21001,-0.20913,-0.20818,-0.20714,-0.20601,-0.2048,-0.20351,-0.20214,-0.20069,-0.19916,-0.19755,-0.19587,-0.19412,-0.19231,-0.19043,-0.1885,-0.18651,-0.18448,-0.18239,-0.18027,-0.17811,-0.17593,-0.17371,-0.17148,-0.16924,-0.16699,-0.16474,-0.16249,-0.16025,-0.15803,-0.15583,-0.15365,-0.15151,-0.14939,-0.14731,-0.14528,-0.14328,-0.14133,-0.13942,-0.13756,-0.13575,-0.13399,-0.13227,-0.13061,-0.129,-0.12744,-0.12592,-0.12446,-0.12305,-0.12168,-0.12036,-0.11908,-0.11786,-0.11667,-0.11554,-0.11444,-0.1134,-0.11239,-0.11143,-0.11052,-0.10966,-0.10884,-0.10807,-0.10736,-0.10669,-0.10608,-0.10553,-0.10503,-0.10459,-0.10421,-0.1039,-0.10365,-0.10346,-0.10334,-0.10328,-0.10329,-0.10336,-0.1035,-0.10371,-0.10397,-0.1043,-0.10468,-0.10512,-0.10562,-0.10616,-0.10675,-0.10739,-0.10806,-0.10877,-0.10951,-0.11028,-0.11107,-0.11188,-0.1127,-0.11353,-0.11437,-0.1152,-0.11603,-0.11686,-0.11767,-0.11846,-0.11924,-0.11998,-0.12071,-0.1214,-0.12205,-0.12268,-0.12326,-0.12381,-0.12431,-0.12477,-0.12519,-0.12557,-0.1259,-0.1262,-0.12645,-0.12666,-0.12684,-0.12697,-0.12707,-0.12714,-0.12718,-0.12719,-0.12718,-0.12714,-0.12708,-0.12701,-0.12691,-0.12681,-0.12669,-0.12656,-0.12643,-0.12627,-0.12611,-0.12593,-0.12574,-0.12552,-0.12527,-0.12499,-0.12467,-0.1243,-0.12388,-0.12339,-0.12283,-0.12218,-0.12145,-0.12061,-0.11967,-0.11862,-0.11744,-0.11614,-0.11471,-0.11314,-0.11144,-0.1096,-0.10762,-0.10549,-0.10324,-0.10084,-0.098312,-0.095654,-0.092871,-0.089967,-0.086947,-0.083817,-0.080582,-0.077249,-0.073824,-0.070312,-0.066721,-0.063056,-0.059324,-0.05553,-0.05168,-0.047779,-0.043832,-0.039844,-0.035818,-0.03176,-0.027672,-0.023559,-0.019424,-0.015272,-0.011106,-0.0069322,-0.0027555,0.0014179,0.0055814,0.0097278,0.013849,0.017937,0.021981,0.025974,0.029903,0.03376,0.037533,0.041212,0.044786,0.048245,0.051579,0.054778,0.057833,0.060736,0.06348,0.066058,0.068464,0.070693,0.072742,0.074608,0.076286,0.077777,0.079077,0.080185,0.0811,0.081821,0.082347,0.082677,0.082809,0.082742,0.082475,0.082008,0.081339,0.080467,0.079394,0.07812,0.076647,0.074976,0.073112,0.071059,0.068824,0.066412,0.063833,0.061097,0.058214,0.055197,0.052061,0.048819,0.045487,0.042083,0.038624,0.035128,0.031614,0.028101,0.024607,0.021152,0.017753,0.01443,0.011199,0.0080765,0.0050787,0.0022199,-0.00048666,-0.0030288,-0.0053957,-0.0075778,-0.0095665,-0.011355,-0.012936,-0.014305,-0.015458,-0.01639,-0.017099,-0.017582,-0.017839,-0.017868,-0.017669,-0.017244,-0.016593,-0.01572,-0.014627,-0.01332,-0.011804,-0.010085,-0.0081704,-0.0060698,-0.0037923,-0.0013487,0.0012494,0.0039894,0.0068579,0.0098408,0.012923,0.01609,0.019325,0.022613,0.025937,0.029281,0.032631,0.035969,0.039282,0.042555,0.045775,0.048929,0.052005,0.054993,0.057884,0.060668,0.063339,0.065891,0.068319,0.070618,0.072787,0.074823,0.076726,0.078495,0.080132,0.081639,0.083016,0.084268,0.085397,0.086406,0.087299,0.088078,0.088747,0.089308,0.089766,0.090121,0.090376,0.090534,0.090595,0.090561,0.090433,0.090212,0.0899,0.089498,0.089008,0.088432,0.087771,0.08703,0.086211,0.085319,0.084359,0.083335,0.082254,0.081123,0.079948,0.078737,0.077499,0.076241,0.074972,0.073701,0.072436,0.071187,0.069961,0.068767,0.067612,0.066504,0.065449,0.064453,0.063521,0.062658,0.061868,0.061152,0.060514,0.059954,0.059473,0.059069,0.058741,0.058488,0.058306,0.058193,0.058143,0.058153,0.058219,0.058335,0.058497,0.058699,0.058937,0.059206,0.059503,0.059822,0.060162,0.06052,0.060894,0.061284,0.061689,0.062111,0.062551,0.063012,0.063497,0.06401,0.064556,0.06514,0.065767,0.066442,0.067171,0.06796,0.068813,0.069736,0.070733,0.071807,0.072963,0.074202,0.075528,0.076941,0.078441,0.08003,0.081705,0.083467,0.085312,0.087238,0.089241,0.091319,0.093468,0.095682,0.097956,0.10029,0.10267,0.10509,0.10756,0.11005,0.11258,0.11512,0.11767,0.12023,0.12279,0.12534,0.12787,0.13039,0.13287,0.13532,0.13773,0.14009,0.1424,0.14466,0.14685,0.14899,0.15106,0.15306,0.15499,0.15685,0.15864,0.16036,0.16201,0.16359,0.1651,0.16655,0.16793,0.16925,0.17052,0.17173,0.1729,0.17402,0.1751,0.17615,0.17716,0.17815,0.17911,0.18004,0.18096,0.18185,0.18273,0.18359,0.18444,0.18527,0.18608,0.18688,0.18765,0.18841,0.18915,0.18986,0.19054,0.1912,0.19183,0.19243,0.19299,0.19351,0.194,0.19444,0.19484,0.19519,0.19549,0.19574,0.19594,0.19608,0.19616,0.19619,0.19615,0.19605,0.19589,0.19566,0.19536,0.195,0.19457,0.19408,0.19351,0.19288,0.19219,0.19142,0.1906,0.1897,0.18875,0.18774,0.18667,0.18555,0.18438,0.18316,0.18189,0.18059,0.17926,0.17789,0.17651,0.1751,0.17369,0.17227,0.17086,0.16945,0.16806,0.1667,0.16536,0.16406,0.1628,0.1616,0.16045,0.15936,0.15835,0.15741,0.15656,0.15579,0.15512,0.15455,0.15408,0.15373,0.15348,0.15336,0.15335,0.15346,0.1537,0.15405,0.15453,0.15513,0.15585,0.15669,0.15764,0.1587,0.15987,0.16114,0.16251,0.16396,0.16551,0.16713,0.16882,0.17058,0.17239,0.17425,0.17615,0.17808,0.18005,0.18203,0.18402,0.18603,0.18803,0.19004,0.19204,0.19403,0.19602,0.19798,0.19993,0.20186,0.20378,0.20566,0.20753,0.20937,0.21118,0.21296,0.21471,0.21643,0.21812,0.21977,0.22139,0.22297,0.22452,0.22602,0.22749,0.22892,0.2303,0.23165,0.23295,0.23421,0.23543,0.23661,0.23774,0.23883,0.23987,0.24087,0.24182,0.24272,0.24357,0.24436,0.24511,0.2458,0.24643,0.247,0.24751,0.24796,0.24835,0.24867,0.24892,0.24911,0.24922,0.24927,0.24925,0.24916,0.249,0.24877,0.24848,0.24811,0.24768,0.24718,0.24661,0.24598,0.24528,0.24453,0.24371,0.24284,0.24191,0.24092,0.23989,0.2388,0.23767,0.2365,0.2353,0.23405,0.23278,0.23148,0.23015,0.22881,0.22745,0.22609,0.22471,0.22334,0.22197,0.22061,0.21927,0.21794,0.21664,0.21537,0.21414,0.21295,0.2118,0.2107,0.20965,0.20866,0.20774,0.20688,0.2061,0.20538,0.20475,0.20419,0.20372,0.20333,0.20303,0.20281,0.20269,0.20266,0.20271,0.20287,0.20312,0.20347,0.20391,0.20446,0.20511,0.20586,0.20671,0.20767,0.20873,0.2099,0.21117,0.21253,0.214,0.21555,0.2172,0.21893,0.22074,0.22261,0.22455,0.22655,0.22859,0.23067,0.23278,0.23491,0.23706,0.23921,0.24137,0.24353,0.24569,0.24784,0.24997,0.2521,0.25422,0.25633,0.25843,0.26052,0.26261,0.26469,0.26678,0.26886,0.27095,0.27306,0.27517,0.2773,0.27944,0.28161,0.2838,0.28601,0.28826,0.29053,0.29283,0.29516,0.29752,0.29991,0.30233,0.30478,0.30726,0.30976,0.31228,0.31482,0.31737,0.31993,0.3225,0.32506,0.32761,0.33015,0.33266,0.33514,0.33758,0.33996,0.34229,0.34456,0.34674,0.34885,0.35086,0.35278,0.35459,0.3563,0.35789,0.35936,0.36071,0.36194,0.36304,0.36402,0.36487,0.3656,0.36622,0.36672,0.36711,0.36739,0.36758,0.36767,0.36768,0.36761,0.36748,0.36728,0.36703,0.36673,0.3664,0.36604,0.36566,0.36527,0.36487,0.36447,0.36408,0.3637,0.36333,0.36299,0.36267,0.36237,0.3621,0.36185,0.36162,0.36142,0.36124,0.36107,0.36092,0.36077,0.36062,0.36046,0.3603,0.36012,0.35992,0.35969,0.35943,0.35914,0.35879,0.3584,0.35796,0.35747,0.35691,0.3563,0.35562,0.35487,0.35406,0.35318,0.35223,0.35121,0.35012,0.34896,0.34774,0.34645,0.3451,0.3437,0.34224,0.34073,0.33917,0.33757,0.33594,0.33428,0.33259,0.33088,0.32916,0.32744,0.32571,0.32398,0.32226,0.32055,0.31886,0.31719,0.31555,0.31393,0.31235,0.31081,0.30931,0.30785,0.30643,0.30506,0.30374,0.30247,0.30125,0.30008,0.29896,0.2979,0.29689,0.29593,0.29503,0.29419,0.29339,0.29265,0.29197,0.29133,0.29075,0.29021,0.28973,0.28929,0.2889,0.28855,0.28825,0.28799,0.28777,0.2876,0.28747,0.28739,0.28734,0.28734,0.28739,0.28748,0.28762,0.28782,0.28806,0.28836,0.28871,0.28912,0.28959,0.29013,0.29072,0.29138,0.29211,0.29291,0.29377,0.29471,0.29572,0.29681,0.29798,0.29923,0.30057,0.30199,0.3035,0.3051,0.3068,0.30859,0.31049,0.31249,0.3146,0.31681,0.31913
